bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,yearbuilt,structuretaxvaluedollarcnt,assessmentyear,logerror,rf_logerror,stacking_logerror,DNN_logerror,id2
4,4,3925,261,1997,406000,2015,0.436278328,0.169475534,0.0869855,0.027081769,06037910804
4,4,3925,261,1997,420700,2016,0.436278328,0.154229617,0.08658287,0.021013316,06037910804
4,4,3030,261,1984,266953,2015,-0.205824899,0.087083153,0.086716324,0.001741,06037910804
4,4,3030,261,1984,271024,2016,-0.205824899,0.080639264,0.080999285,0.002786495,06037910804
2,3,1300,261,1959,126932,2015,0.654076729,0.035122925,0.049705833,-0.061515287,06037900201
2,3,1300,261,1959,128867,2016,0.654076729,-0.002093253,0.049207777,-0.029841216,06037900201
2,4,1546,246,1923,63959,2015,-0.219317013,-0.215864098,-0.2433129,-0.045391142,06037601212
2,4,1546,246,1923,64934,2016,-0.219317013,-0.216236082,-0.24764329,-0.037652329,06037601212
3,5,2628,261,1936,80861,2015,-0.267983388,0.034394972,0.02816376,-0.025499668,06037600704
3,5,2628,261,1936,82094,2016,-0.267983388,0.031167038,0.033091217,-0.017114747,06037600704
2,4,1587,261,1941,34449,2015,0.403086902,-0.019874303,-0.16048974,-0.031459101,06037600704
2,4,1587,261,1941,34974,2016,0.403086902,-0.024480082,-0.11574286,-0.035802629,06037600704
2,3,1415,261,1953,65000,2015,-1.225574806,-0.010460168,0.000653952,-0.036979858,06037600501
2,3,1415,261,1953,152287,2016,-1.225574806,-0.0489349,-0.043789506,-0.029995514,06037600501
2,3,1515,261,1957,70404,2015,0.018066358,-0.016227085,-0.014431775,-0.037507817,060376026
2,3,1515,261,1957,135000,2016,0.018066358,-0.05645344,-0.06392306,-0.027213899,060376026
4,5,2114,246,1944,187542,2015,-0.311433982,-0.220672319,-0.14261645,-0.032586999,06037603702
4,5,2114,246,1944,190402,2016,-0.311433982,-0.21018485,-0.24914455,-0.068204075,06037603702
2,2,1183,266,1980,253952,2015,-0.035643405,-0.047988734,-0.067403436,-0.035549734,060372760
2,2,1183,266,1980,257824,2016,-0.035643405,-0.043604341,-0.051440656,-0.039425384,060372760
2,3,1598,261,1948,52810,2015,0.082638769,-0.030297596,0.011009783,-0.035875797,06037276001
2,3,1598,261,1948,53615,2016,0.082638769,0.015024993,-0.034158647,-0.036375009,06037276001
1,2,1246,261,1943,92326,2015,-0.244891266,-0.066821092,-0.09014505,-0.039897915,06037276001
1,2,1246,261,1943,93733,2016,-0.244891266,-0.059460595,-0.022406518,-0.056361884,06037276001
2,3,1412,261,1941,38119,2015,0.243361437,0.042936719,0.110290945,-0.03856612,060372760
2,3,1412,261,1941,38700,2016,0.243361437,0.036134093,0.07891524,-0.036870271,060372760
2,2,1268,266,1981,163737,2015,-0.095991452,-0.022763249,-0.044166744,-0.036002822,06037276603
2,2,1268,266,1981,166233,2016,-0.095991452,-0.057053907,-0.089880705,-0.03758461,06037276603
2,1,855,266,1984,120000,2015,0.008378886,-0.038236187,-0.027489007,-0.033260014,06037276603
2,1,855,266,1984,137000,2016,0.008378886,0.041501001,0.05474493,-0.03285655,06037276603
2,3,1228,266,1971,162404,2015,0.472626802,-0.065880708,-0.09799075,-0.032976132,06037276604
2,3,1228,266,1971,104469,2016,0.472626802,-0.096424789,-0.08352935,-0.04152159,06037276604
1,2,888,266,1966,158813,2015,-0.137258518,0.063076517,0.012870461,-0.039516419,06037620101
1,2,888,266,1966,161234,2016,-0.137258518,0.054885409,0.024155885,-0.047441065,06037620101
2,3,1360,266,1967,158300,2015,-0.311433982,-0.108378984,-0.14011163,-0.035351958,06037703001
2,3,1360,266,1967,160714,2016,-0.311433982,-0.077174487,-0.10978758,-0.042114023,06037703001
1,2,1480,261,1932,150148,2015,0.152642504,0.006745223,-0.016064465,-0.051807448,06037620101
1,2,1480,261,1932,152437,2016,0.152642504,0.007150637,-0.05528319,-0.031077592,06037620101
2,4,1322,261,1950,235400,2015,0.01708813,-0.027977433,0.018155456,-0.061619513,060376022
2,4,1322,261,1950,235400,2016,0.01708813,-0.02956993,0.022716135,-0.046021249,060376022
2,2,1414,246,0,69839,2015,-0.152135246,-0.10770686,-0.06020516,-0.019533243,06037602301
2,2,1414,246,0,70904,2016,-0.152135246,-0.09228624,-0.052595794,-0.125034094,06037602301
2,4,1330,261,1962,31796,2015,-0.114095867,0.015958855,0.110587835,-0.032467365,06037620701
2,4,1330,261,1962,32280,2016,-0.114095867,0.002876263,0.08110377,-0.040808517,06037620701
4,5,3692,261,2000,720781,2015,0.152642504,0.098000413,0.081346124,0.056921642,060376208
4,5,3692,261,2000,731772,2016,0.152642504,0.09214848,0.093636006,0.015352041,060376208
1,2,875,261,1948,32603,2015,0.914838346,0.245678682,0.35396248,-0.05320723,06037620303
1,2,875,261,1948,33100,2016,0.914838346,0.237239101,0.30961373,-0.054042026,06037620303
4,4,3101,261,2003,645918,2015,-0.002324119,-0.042904881,-0.06077534,0.036484133,06037620301
4,4,3101,261,2003,655768,2016,-0.002324119,-0.03941143,-0.13231373,-0.016005501,06037620301
4,4,2778,261,1981,328193,2015,0.664393948,0.172990812,0.2970063,0.008899566,06037620904
4,4,2778,261,1981,333197,2016,0.664393948,0.184829865,0.12074354,-0.015872661,06037620904
3,4,1848,261,1948,216479,2015,0.03218172,-0.097372249,-0.10562307,-0.065820888,06037621104
3,4,1848,261,1948,219780,2016,0.03218172,-0.093005499,-0.07448161,-0.021111328,06037621104
2,4,1630,266,1949,118248,2015,-0.329672279,-0.252646194,-0.28417718,-0.02319482,060372360
2,4,1630,266,1949,120051,2016,-0.329672279,-0.240740139,-0.2667092,-0.040719818,060372360
1,2,960,261,1947,141777,2015,-0.311159553,-0.245559027,-0.2704653,-0.061361723,06037702801
1,2,960,261,1947,143939,2016,-0.311159553,-0.249908874,-0.2530415,-0.053368319,06037702801
2,3,1510,261,1962,165200,2015,-0.646365647,-0.233792853,-0.3447097,-0.038666774,06037275302
2,3,1510,261,1962,167719,2016,-0.646365647,-0.260300906,-0.33035094,-0.034211963,06037275302
1,2,627,261,1928,38791,2015,-0.374195952,-0.122564801,-0.1876421,-0.060981844,06037275311
1,2,627,261,1928,39382,2016,-0.374195952,-0.093215407,-0.13868505,-0.057324518,06037275311
3,2,1398,266,1977,189277,2015,-1.245018279,-0.231967176,-0.2741776,-0.037087943,06037274202
3,2,1398,266,1977,192163,2016,-1.245018279,-0.272276633,-0.3560744,-0.026070477,06037274202
2,2,1419,261,1941,100000,2015,0.175570012,-0.05112178,-0.010026991,-0.044844061,060372754
2,2,1419,261,1941,101525,2016,0.175570012,-0.02900482,-0.009913564,-0.03742034,060372754
1,1,667,261,1948,15072,2015,0.424812199,0.132166014,0.18935958,-0.040869746,060372741
1,1,667,261,1948,219294,2016,0.424812199,0.019434383,0.106089264,-0.050900906,060372741
3,3,2114,266,1981,344158,2015,0.256441146,0.012704546,0.06442115,-0.010168441,060372677
3,3,2114,266,1981,349406,2016,0.256441146,0.009527501,0.070138365,-0.015778482,060372677
3,2,2086,266,1969,223465,2015,0.154641505,0.010976519,0.05506289,-0.033160143,06037264302
3,2,2086,266,1969,226872,2016,0.154641505,0.025880738,-0.001327455,-0.019031551,06037264302
3,2,2101,266,1994,184000,2015,-0.083921843,0.044984012,0.06947556,-0.032243393,06037264301
3,2,2101,266,1994,222300,2016,-0.083921843,3.87e-05,0.03324318,-0.034970347,06037264301
2,2,1053,266,1976,121000,2015,-0.0296086,-0.077784054,-0.06417096,-0.036150981,06037701701
2,2,1053,266,1976,121000,2016,-0.0296086,-0.079330681,-0.08968669,-0.034941651,06037701701
2,4,1520,261,1940,171396,2015,-0.489637072,-0.15287577,-0.12266165,-0.055822082,06037702203
2,4,1520,261,1940,174009,2016,-0.489637072,-0.148533488,-0.13478822,-0.0453794,06037702203
2,2,1939,261,1939,283936,2015,0.284804728,-0.064585197,-0.124096036,-0.050965659,060372693
2,2,1939,261,1939,288266,2016,0.284804728,-0.070386557,-0.13515264,-0.039915726,060372693
3,2,2372,266,1980,219406,2015,0.117360524,0.213855662,0.4397994,-0.033661786,06037267901
3,2,2372,266,1980,222751,2016,0.117360524,0.206849726,0.33975726,-0.019819008,06037267901
5,3,2790,266,1980,449097,2015,0.738622047,0.379439619,0.5123027,0.036031317,06037267901
5,3,2790,266,1980,400000,2016,0.738622047,0.378838953,0.7327982,0.052329581,06037267901
4,6,4241,246,1930,145302,2015,-0.479248121,-0.136701703,-0.018626988,0.033365306,06037701001
4,6,4241,246,1930,147517,2016,-0.479248121,-0.150765687,-0.009325206,0.001588143,06037701001
4,8,5012,248,1937,409844,2015,-0.16815939,0.270720464,0.3113282,0.080487922,060372690
4,8,5012,248,1937,416094,2016,-0.16815939,0.290227524,0.47957194,0.035469498,060372690
2,2,1347,266,1972,129135,2015,0.267795423,0.165232235,0.27332342,-0.035913818,06037216401
2,2,1347,266,1972,131104,2016,0.267795423,0.178376642,0.34884202,-0.034937579,06037216401
2,2,1249,266,1973,159000,2015,0.149703709,0.050729227,0.02880606,-0.037187003,06037700501
2,2,1249,266,1973,225222,2016,0.149703709,0.076632545,0.042957842,-0.033354662,06037700501
4,5,4403,261,1927,101982,2015,-0.502737293,-0.117701904,-0.1626885,0.057663504,060377006
4,5,4403,261,1927,103537,2016,-0.502737293,-0.155985392,-0.26599413,0.039883766,060377006
4,4,4167,261,1952,99531,2015,-0.753181691,-0.160000817,-0.3014496,0.045252252,060377007
4,4,4167,261,1952,101048,2016,-0.753181691,-0.153724689,-0.2647593,0.062658593,060377007
4,4,4929,261,1937,713986,2015,0.430847004,0.142321409,0.05174488,0.073043808,06037700601
4,4,4929,261,1937,724874,2016,0.430847004,0.122331256,0.01590252,0.029247042,06037700601
2,3,1742,261,1938,260094,2015,0.204541825,0.015478867,0.08729753,-0.054424878,06037261102
2,3,1742,261,1938,701660,2016,0.204541825,-0.091701676,0.01083371,-0.075798661,06037261102
2,2,1922,266,1980,279962,2015,-0.63579458,0.211818806,0.39042708,-0.030936632,060372651
2,2,1922,266,1980,284231,2016,-0.63579458,0.196620543,0.3004595,-0.041556615,060372651
7,5,6771,261,2008,1503643,2015,0.380758124,0.369057275,0.50235194,0.214000583,060372621
7,5,6771,261,2008,1526573,2016,0.380758124,0.364380074,0.62976444,0.167051017,060372621
4,4,2465,261,1928,481566,2015,1.474383447,0.28968704,0.36604702,-0.036548138,060371943
4,4,2465,261,1928,488909,2016,1.474383447,0.274984818,0.3583459,-0.017388862,060371943
3,2,2344,261,1970,101771,2015,0.296809283,0.165141455,0.18576631,-0.029520515,06037700501
3,2,2344,261,1970,103323,2016,0.296809283,0.181472596,0.3181536,0.021690503,06037700501
6,5,5191,261,2000,2981035,2015,0.55282983,0.159043669,0.15892184,0.103440762,06037262706
6,5,5191,261,2000,3026495,2016,0.55282983,0.13357254,0.15202516,0.054626558,06037262706
2,2,1967,261,1957,49341,2015,-0.089956648,-0.014318105,-0.061897516,-0.037390456,06037262604
2,2,1967,261,1957,200000,2016,-0.089956648,-0.048868456,0.025862992,-0.024698177,06037262604
3,4,2055,261,1954,256039,2015,0.100139703,-0.010749506,-0.073676944,-0.03323276,06037262604
3,4,2055,261,1954,259943,2016,0.100139703,-0.019827236,-0.058735013,-0.057978824,06037262604
3,4,3387,261,1974,592224,2015,-0.236602403,0.025374537,0.061269432,0.033251714,06037262601
3,4,3387,261,1974,601255,2016,-0.236602403,0.004163532,0.04007724,-0.031441666,06037262601
5,5,4216,269,1999,970000,2015,-0.199790094,-0.053291207,-0.068972826,0.110279992,06037800202
5,5,4216,269,1999,1071200,2016,-0.199790094,-0.063309251,-0.06733197,0.065038905,06037800202
0,0,2290,266,1981,114169,2015,1.194853287,0.187273003,0.12552023,-0.027695518,06037800410
0,0,2290,266,1981,114169,2015,-0.908927148,0.187273003,0.12552023,-0.027695518,06037800410
0,0,2290,266,1981,115910,2016,1.194853287,0.180905054,0.16368923,-0.026410364,06037800410
0,0,2290,266,1981,115910,2016,-0.908927148,0.180905054,0.16368923,-0.026410364,06037800410
3,5,2381,261,1964,124219,2015,-0.330141877,0.046588141,0.096532136,-0.010633912,06037800408
3,5,2381,261,1964,126113,2016,-0.330141877,0.048006849,0.0375458,-0.072566003,06037800408
3,4,2235,261,1960,267545,2015,-0.03939322,-0.098985853,-0.08645016,-0.011554826,06037262301
3,4,2235,261,1960,271625,2016,-0.03939322,-0.061998628,-0.10354769,-0.056480959,06037262301
2,2,1560,246,1923,70430,2015,0.670068795,0.211107875,0.44544548,-0.036694858,060372325
2,2,1560,246,1923,71504,2016,0.670068795,0.243706415,0.19376788,-0.015363656,060372325
2,3,1834,261,1952,146000,2015,0.284804728,-0.011316486,-0.008384645,-0.030865226,060377031
2,3,1834,261,1952,154000,2016,0.284804728,-0.025872382,-0.012927175,0.00863665,060377031
2,4,1516,261,1944,28335,2015,0.279373404,-0.067131174,0.01780206,-0.019108502,060372195
2,4,1516,261,1944,28767,2016,0.279373404,-0.063457282,-0.013082862,-0.047864899,060372195
1,2,800,261,1939,84017,2015,0.737036942,0.269824202,0.4021403,-0.057874341,06037219902
1,2,800,261,1939,85298,2016,0.737036942,0.263078427,0.3816419,-0.057667296,06037219902
3,3,1568,247,1949,56780,2015,-0.181159157,0.070517468,-0.067545,-0.031870097,060372198
3,3,1568,247,1949,80000,2016,-0.181159157,0.032076683,-0.123333514,-0.063103408,060372198
2,4,1538,261,1910,84416,2015,-0.57394799,-0.163227437,-0.21474254,-0.040319636,06037222001
2,4,1538,261,1910,85703,2016,-0.57394799,-0.194022641,-0.28630018,-0.046191648,06037222001
2,2,1600,246,1924,151500,2015,-0.012107666,-0.065561817,-0.106523275,-0.055766944,060372184
2,2,1600,246,1924,155841,2016,-0.012107666,-0.056408837,-0.07687473,-0.020308875,060372184
1,3,1382,261,1928,67989,2015,0.043536852,-0.036847589,-0.084014416,-0.030493384,060372172
1,3,1382,261,1928,69025,2016,0.043536852,-0.045421623,-0.07042253,-0.052012987,060372172
2,2,1300,266,1989,152318,2015,-0.041678209,-0.022704928,0.004852921,-0.034503128,06037216201
2,2,1300,266,1989,154640,2016,-0.041678209,-0.015472939,-0.002685368,-0.034045197,06037216201
2,2,970,261,1921,26345,2015,0.474901078,0.153204278,0.26169658,-0.062790059,06037229410
2,2,970,261,1921,68935,2016,0.474901078,0.093680933,0.13447827,-0.036762245,06037229410
1,3,1080,261,1906,56925,2015,-0.553576384,0.130851112,0.12114179,-0.038453769,060372291
1,3,1080,261,1906,57793,2016,-0.553576384,0.095294305,0.09705004,-0.047597051,060372291
1,2,712,261,1906,49726,2015,-0.0296086,0.159112995,0.17291418,-0.064871505,06037228710
1,2,712,261,1906,35700,2016,-0.0296086,0.106585814,0.16956064,-0.057666354,06037228710
4,8,3550,248,1963,125411,2015,-0.083921843,-0.209692859,-0.3714713,0.038211007,060372281
4,8,3550,248,1963,127323,2016,-0.083921843,-0.205841292,-0.30276948,0.011149559,060372281
1,1,650,266,1983,45983,2015,0.095416645,-0.08904664,-0.10019809,-0.029813726,06037210010
1,1,650,266,1983,80600,2016,0.095416645,-0.02584845,0.033696055,-0.03117176,06037210010
1,1,796,266,1971,73400,2015,0.053068225,0.120888647,0.17543554,-0.032470308,06037208710
1,1,796,266,1971,74519,2016,0.053068225,0.125399457,0.16415834,-0.031987969,06037208710
2,3,1328,261,1954,8335,2015,-0.701587127,-0.00133952,-0.015198052,-0.032057844,06037199120
2,3,1328,261,1954,8462,2016,-0.701587127,-0.04023666,-0.034644842,-0.046437413,06037199120
2,3,1644,266,1993,153916,2015,-0.705904672,-0.172086167,-0.22217762,-0.030538045,06037482101
2,3,1644,266,1993,156263,2016,-0.705904672,-0.191106604,-0.2370475,-0.032864816,06037482101
3,3,1810,261,1949,155850,2015,-0.628250995,-0.175675915,-0.19002813,-0.03086349,060374828
3,3,1810,261,1949,158226,2016,-0.628250995,-0.156765225,-0.15792048,-0.01394869,060374828
1,3,975,261,1955,79919,2015,-0.566454735,-0.070894391,-0.12380153,-0.027376872,06037482522
1,3,975,261,1955,81137,2016,-0.566454735,-0.118257197,-0.16433233,-0.048622921,06037482522
1,2,1264,261,1935,32466,2015,-0.207258493,-0.077466412,-0.05412233,-0.044825684,06037480802
1,2,1264,261,1935,32961,2016,-0.207258493,-0.097459884,-0.080741346,-0.041064836,06037480802
2,2,1828,246,1924,7522,2015,0.028348149,0.132567865,0.114573985,0.00389402,06037480804
2,2,1828,246,1924,7636,2016,0.028348149,0.143969366,0.07253456,0.003876716,06037480804
2,2,1547,266,1987,221902,2015,0.791124848,0.117535325,0.18312392,-0.034909476,06037201302
2,2,1547,266,1987,225286,2016,0.791124848,0.117223366,0.20177671,-0.034512196,06037201302
2,2,1628,246,1926,48074,2015,0.023497682,0.158977534,0.20150045,-0.011909729,06037201120
2,2,1628,246,1926,48807,2016,0.023497682,0.16678599,0.21257454,0.001989976,06037201120
2,2,1603,261,1950,116825,2015,0.077449899,-0.02320776,0.003308713,-0.049324669,060374634
2,2,1603,261,1950,118606,2016,0.077449899,-0.037362285,0.004651517,-0.019980291,060374634
1,2,945,261,1926,56425,2015,0.642668651,-0.006882479,-0.054529488,-0.052418053,06037480303
1,2,945,261,1926,57285,2016,0.642668651,-0.050995817,-0.007326603,-0.049707666,06037480303
5,6,3072,246,1988,369117,2015,-0.786976598,-0.250856551,-0.16855133,-0.005608186,06037481001
5,6,3072,246,1988,374746,2016,-0.786976598,-0.252495698,-0.20185637,-0.006168228,06037481001
2,2,1200,246,1950,40356,2015,-0.666280502,-0.133096573,-0.260877,-0.001847144,06037480802
2,2,1200,246,1950,40971,2016,-0.666280502,-0.125077664,-0.22522801,-0.030755503,06037480802
2,3,1408,261,1951,43429,2015,0.475483141,0.054048781,0.026627183,-0.029023334,060374818
2,3,1408,261,1951,44091,2016,0.475483141,0.047154251,-0.00076139,-0.027578317,060374818
2,3,1319,261,1951,23435,2015,-0.882929994,-0.271020009,-0.28529596,-0.03314342,06037481103
2,3,1319,261,1951,23792,2016,-0.882929994,-0.265125691,-0.3111151,-0.03658773,06037481103
3,3,2279,261,1948,245827,2015,-0.1400476,0.018199282,-0.05888301,-0.025315667,06037480002
3,3,2279,261,1948,249575,2016,-0.1400476,0.011874065,-0.04807526,0.010585789,06037480002
3,4,2012,261,1951,435000,2015,0.397052097,0.158890044,0.19566834,-0.026273023,06037463102
3,4,2012,261,1951,441633,2016,0.397052097,0.154733226,0.26517496,-0.028275881,06037463102
1,3,1142,261,1942,24863,2015,-0.746543406,-0.24045032,-0.2621249,-0.017973302,06037481201
1,3,1142,261,1942,25242,2016,-0.746543406,-0.241233314,-0.23615456,-0.036777876,06037481201
2,3,1168,261,1958,94858,2015,0.685515765,0.118933328,0.25056246,-0.034979325,06037481202
2,3,1168,261,1958,96304,2016,0.685515765,0.133878762,0.18321806,-0.045467291,06037481202
2,4,2051,261,1904,73999,2015,-1.069819766,-0.301672231,-0.4658417,-0.035303939,060371953
2,4,2051,261,1904,75127,2016,-1.069819766,-0.34477212,-0.4261502,-0.046774231,060371953
4,6,3229,247,1930,47303,2015,-0.144873371,0.1393183,0.15323225,-0.015135616,06037195201
4,6,3229,247,1930,48024,2016,-0.144873371,0.111220495,0.14545143,-0.008946348,06037195201
2,4,1504,261,1976,171148,2015,-0.126165476,-0.058925555,-0.09099585,-0.02730564,06037187102
2,4,1504,261,1976,173758,2016,-0.126165476,-0.069103552,-0.09730238,-0.046903789,06037187102
1,2,1018,261,1949,26900,2015,1.519156394,0.316882889,0.8417027,-0.035697207,06037186302
1,2,1018,261,1949,27310,2016,1.519156394,0.322350153,0.55555344,-0.033363417,06037186302
1,1,440,261,1923,97200,2015,-0.077887038,-0.196155936,-0.09980357,-0.062796086,060371851
1,1,440,261,1923,106000,2016,-0.077887038,-0.214712142,-0.1592682,-0.042767636,060371851
3,5,2150,261,1906,127497,2015,-0.335418415,-0.129453356,-0.16764659,-0.040857464,06037183810
3,5,2150,261,1906,129441,2016,-0.335418415,-0.124989235,-0.11033195,-0.021422207,06037183810
3,3,1701,261,1963,96982,2015,-1.691376523,-0.612840689,-0.5997715,-0.043442782,06037183222
3,3,1701,261,1963,98460,2016,-1.691376523,-0.610581922,-0.68484545,-0.014909502,06037183222
2,4,2170,261,1958,133521,2015,-0.122724173,-0.093726574,-0.14494848,-0.023733113,060374638
2,4,2170,261,1958,135557,2016,-0.122724173,-0.094779709,-0.18311489,-0.032682184,060374638
3,2,1181,266,1981,83607,2015,-0.065817428,-0.192441145,-0.12218654,-0.035657082,06037183610
3,2,1181,266,1981,84882,2016,-0.065817428,-0.174833553,-0.10819882,-0.022902805,06037183610
1,1,795,266,1992,152500,2015,0.014215521,0.024864821,0.022357166,-0.030723635,06037212101
1,1,795,266,1992,154825,2016,0.014215521,0.018080258,0.04501015,-0.030504089,06037212101
2,3,1296,261,1922,272263,2015,0.076603964,-0.112269259,-0.071527004,-0.058557313,06037191902
2,3,1296,261,1922,276415,2016,0.076603964,-0.068447238,0.000775605,-0.044611298,06037191902
3,6,4260,247,1927,888337,2015,0.011235052,-0.066720089,-0.112953186,0.016099997,06037191902
3,6,4260,247,1927,901884,2016,0.011235052,-0.071908587,-0.17292869,-0.020403448,06037191902
